./input_CP/fold_1_unseen/original\3a4333b1-a907-40bf-9e1e-322b9b4bda99_Front.png,0.916461307
./input_CP/fold_1_unseen/original\1df94ec8-8226-4a9e-ac80-c2ca9e915344_Front.png,0.936786029
./input_CP/fold_1_unseen/original\3e94aa52-dace-4da4-8961-91d35f59fadc_FrontRight.png,0.940414223
./input_CP/fold_1_unseen/original\3a4333b1-a907-40bf-9e1e-322b9b4bda99_FrontRight.png,0.943186835
./input_CP/fold_1_unseen/original\3e94aa52-dace-4da4-8961-91d35f59fadc_Front.png,0.945570994
./input_CP/fold_1_unseen/original\2d01da92-7121-4c39-a2dd-e61f16a6fb76_Front.png,0.964514561
./input_CP/fold_1_unseen/original\0d602ab8-1188-487d-a25d-0f167123c236_FrontRight.png,0.96482135
./input_CP/fold_1_unseen/original\2c6d253e-19d4-4b78-b86b-cd5d0643591a_Front.png,0.967356732
./input_CP/fold_1_unseen/original\3e99254b-8786-423b-8527-b490b7e2373e_Back.png,0.967527336
./input_CP/fold_1_unseen/original\3bd4524b-ac5d-4cc4-8488-a7811aeb9c97_FrontRight.png,0.968015929
./input_CP/fold_1_unseen/original\3a4333b1-a907-40bf-9e1e-322b9b4bda99_Back.png,0.968947899
./input_CP/fold_1_unseen/original\2e7c71b3-9c5a-48c1-8d43-f71fae5ee2d0_FrontRight.png,0.96904416
./input_CP/fold_1_unseen/original\0dbe8c50-4276-452e-9036-370df5f6a02d_Front.png,0.971995339
./input_CP/fold_1_unseen/original\3b4b98b4-4d0d-47e3-ad29-938a0dc48c1e_Back.png,0.972597877
./input_CP/fold_1_unseen/original\2a167575-fa9a-4b31-9e9a-1c40cf82095e_Back.png,0.972835134
./input_CP/fold_1_unseen/original\0ebc6be7-e98f-4950-93b3-06e6b8db3b6d_Front.png,0.973650746
./input_CP/fold_1_unseen/original\0dbe8c50-4276-452e-9036-370df5f6a02d_Back.png,0.974614621
./input_CP/fold_1_unseen/original\2a167575-fa9a-4b31-9e9a-1c40cf82095e_FrontRight.png,0.97466439
./input_CP/fold_1_unseen/original\2cbda9d7-31d5-4dc8-be2b-46b6c2983994_Front.png,0.97620554
./input_CP/fold_1_unseen/original\2e0523d0-6c40-4246-8045-6b38ad7739e7_Front.png,0.976444922
./input_CP/fold_1_unseen/original\1df94ec8-8226-4a9e-ac80-c2ca9e915344_FrontRight.png,0.977178775
./input_CP/fold_1_unseen/original\0f6f705c-9ad7-40dc-b1ae-d7335b82f31b_FrontRight.png,0.977403296
./input_CP/fold_1_unseen/original\0a54412c-1854-4bd8-b59c-f61c33f1c2cc_Front.png,0.977593651
./input_CP/fold_1_unseen/original\2d280b5c-ad12-4522-b24b-f9cdf962a038_Front.png,0.977765977
./input_CP/fold_1_unseen/original\0a54412c-1854-4bd8-b59c-f61c33f1c2cc_Back.png,0.977891415
./input_CP/fold_1_unseen/original\0b355b75-e275-43fd-9aa6-b160118fcedd_Back.png,0.978200558
./input_CP/fold_1_unseen/original\2e0523d0-6c40-4246-8045-6b38ad7739e7_Back.png,0.978548275
./input_CP/fold_1_unseen/original\0e1b92aa-e296-4bfb-a9a4-6de3def61b81_FrontRight.png,0.978682877
./input_CP/fold_1_unseen/original\3ae6be29-a178-4107-8359-b0332895d541_Back.png,0.978781927
./input_CP/fold_1_unseen/original\3d5babe1-6d8c-4586-8ffe-72c586aa468e_Back.png,0.978933766
./input_CP/fold_1_unseen/original\2e0523d0-6c40-4246-8045-6b38ad7739e7_FrontRight.png,0.979446078
./input_CP/fold_1_unseen/original\0b355b75-e275-43fd-9aa6-b160118fcedd_Front.png,0.979815101
./input_CP/fold_1_unseen/original\0dbe8c50-4276-452e-9036-370df5f6a02d_FrontRight.png,0.979943849
./input_CP/fold_1_unseen/original\0d1345dd-b7c2-45b8-92fb-dc289695e434_FrontRight.png,0.980204739
./input_CP/fold_1_unseen/original\3d5babe1-6d8c-4586-8ffe-72c586aa468e_Front.png,0.980415027
./input_CP/fold_1_unseen/original\3ba0883b-8922-47d6-9672-4591e49b68d4_Back.png,0.980646222
./input_CP/fold_1_unseen/original\2d01da92-7121-4c39-a2dd-e61f16a6fb76_FrontRight.png,0.980983861
./input_CP/fold_1_unseen/original\0b355b75-e275-43fd-9aa6-b160118fcedd_FrontRight.png,0.981040695
./input_CP/fold_1_unseen/original\0e1b92aa-e296-4bfb-a9a4-6de3def61b81_Front.png,0.981819822
./input_CP/fold_1_unseen/original\2d449331-d153-4fb8-bde7-4c694bbcef69_Front.png,0.982067713
./input_CP/fold_1_unseen/original\2e7c71b3-9c5a-48c1-8d43-f71fae5ee2d0_Front.png,0.982309643
./input_CP/fold_1_unseen/original\2d449331-d153-4fb8-bde7-4c694bbcef69_Back.png,0.982551417
./input_CP/fold_1_unseen/original\2c6d253e-19d4-4b78-b86b-cd5d0643591a_FrontRight.png,0.982639735
./input_CP/fold_1_unseen/original\0ebc6be7-e98f-4950-93b3-06e6b8db3b6d_FrontRight.png,0.982655836
./input_CP/fold_1_unseen/original\2ce76843-59e8-4796-b47a-d2297bd43024_Back.png,0.982821866
./input_CP/fold_1_unseen/original\0a029830-a1a2-4820-ae57-922afdc0e822_Front.png,0.983074991
./input_CP/fold_1_unseen/original\3ae6be29-a178-4107-8359-b0332895d541_FrontRight.png,0.983122456
./input_CP/fold_1_unseen/original\2f471961-6849-4793-ae26-e32731f5ba40_Back.png,0.983158996
./input_CP/fold_1_unseen/original\1b7757bc-8e63-4d06-8feb-4203f5238454_Front.png,0.983191661
./input_CP/fold_1_unseen/original\3d5babe1-6d8c-4586-8ffe-72c586aa468e_FrontRight.png,0.983228009
./input_CP/fold_1_unseen/original\0e06411e-46bc-4d62-ae99-6b86b03bdccd_Back.png,0.983257857
./input_CP/fold_1_unseen/original\0e1b92aa-e296-4bfb-a9a4-6de3def61b81_Back.png,0.983380337
./input_CP/fold_1_unseen/original\2eb62ca7-b626-491a-8be7-315afaf88fc0_Back.png,0.983388785
./input_CP/fold_1_unseen/original\1dee2a4a-7c82-44d1-ad3f-849e3bd40ab0_Back.png,0.98349417
./input_CP/fold_1_unseen/original\0e0577b8-05c4-4a27-bcee-6ffe863bdd63_Front.png,0.98371068
./input_CP/fold_1_unseen/original\3c687b6a-e5ca-4d03-8fc7-9aee5083d56c_Front.png,0.98378903
./input_CP/fold_1_unseen/original\0d602ab8-1188-487d-a25d-0f167123c236_Front.png,0.983809524
./input_CP/fold_1_unseen/original\1d54f825-f2ff-4649-ace6-812b2f090cd9_Front.png,0.983819993
./input_CP/fold_1_unseen/original\2f1ebc2a-9ceb-4fe6-92d1-aaabfa64d774_Back.png,0.98389638
./input_CP/fold_1_unseen/original\0d792a31-f42c-4e87-9ac6-6ccc85b2ec71_FrontRight.png,0.984074902
./input_CP/fold_1_unseen/original\1dee2a4a-7c82-44d1-ad3f-849e3bd40ab0_Front.png,0.984145203
./input_CP/fold_1_unseen/original\2e555d0b-f76c-40c0-8795-41fab72b765d_Front.png,0.98438235
./input_CP/fold_1_unseen/original\3ba0883b-8922-47d6-9672-4591e49b68d4_Front.png,0.984453021
./input_CP/fold_1_unseen/original\3ae6be29-a178-4107-8359-b0332895d541_Front.png,0.984590875
./input_CP/fold_1_unseen/original\2baf20cf-f70a-49ce-8dab-ba9b6f58677b_Back.png,0.984618712
./input_CP/fold_1_unseen/original\03e9293a-ee44-4bc5-b35b-5c93bc814ab7_Front.png,0.984711742
./input_CP/fold_1_unseen/original\2b691ed5-41cd-4c4c-8675-c3b92dbc635f_Front.png,0.985050169
./input_CP/fold_1_unseen/original\1d01d2f8-dd8f-408f-ae67-809379962d30_Back.png,0.985152849
./input_CP/fold_1_unseen/original\3b4b98b4-4d0d-47e3-ad29-938a0dc48c1e_FrontRight.png,0.985393039
./input_CP/fold_1_unseen/original\2b4bccbe-d477-410e-9c76-7f41530b592c_Back.png,0.985503093
./input_CP/fold_1_unseen/original\2a167575-fa9a-4b31-9e9a-1c40cf82095e_Front.png,0.985538584
./input_CP/fold_1_unseen/original\0d1345dd-b7c2-45b8-92fb-dc289695e434_Front.png,0.985575083
./input_CP/fold_1_unseen/original\0ebc6be7-e98f-4950-93b3-06e6b8db3b6d_Back.png,0.985645037
./input_CP/fold_1_unseen/original\0d792a31-f42c-4e87-9ac6-6ccc85b2ec71_Back.png,0.985658748
./input_CP/fold_1_unseen/original\0e155748-3e22-49f2-b63f-38396647409d_Back.png,0.985814442
./input_CP/fold_1_unseen/original\3c8a1b8e-941f-45a6-9d6e-2f7cc4186377_Front.png,0.985854218
./input_CP/fold_1_unseen/original\2d481494-e965-437a-916a-f1fa523b2777_Back.png,0.985904288
./input_CP/fold_1_unseen/original\3e99254b-8786-423b-8527-b490b7e2373e_Front.png,0.985938858
./input_CP/fold_1_unseen/original\0f6f705c-9ad7-40dc-b1ae-d7335b82f31b_Front.png,0.986267377
./input_CP/fold_1_unseen/original\0ecd1d20-184c-4158-b98f-36101134bd10_Back.png,0.986272504
./input_CP/fold_1_unseen/original\0ca245d2-6535-4004-93bf-373fb504d651_Back.png,0.986300501
./input_CP/fold_1_unseen/original\2cc88758-fd51-42d7-84f5-8e22a2b37698_Front.png,0.98648166
./input_CP/fold_1_unseen/original\0003ea2f-b2ab-44ee-8779-959a551972de_FrontRight.png,0.986558678
./input_CP/fold_1_unseen/original\1dee2a4a-7c82-44d1-ad3f-849e3bd40ab0_FrontRight.png,0.986568155
./input_CP/fold_1_unseen/original\3e94aa52-dace-4da4-8961-91d35f59fadc_Back.png,0.986590336
./input_CP/fold_1_unseen/original\1d54f825-f2ff-4649-ace6-812b2f090cd9_FrontRight.png,0.98682902
./input_CP/fold_1_unseen/original\0ca245d2-6535-4004-93bf-373fb504d651_Front.png,0.987005689
./input_CP/fold_1_unseen/original\03fd02b3-a3ea-4a3b-bc91-ea780f453f25_Back.png,0.987151197
./input_CP/fold_1_unseen/original\0e27b0d7-a3c0-4f8f-bb74-0a02b8da9ecb_Back.png,0.987227839
./input_CP/fold_1_unseen/original\2d449331-d153-4fb8-bde7-4c694bbcef69_FrontRight.png,0.98723133
./input_CP/fold_1_unseen/original\2e7c71b3-9c5a-48c1-8d43-f71fae5ee2d0_Back.png,0.987269235
./input_CP/fold_1_unseen/original\0fdea568-7c8a-4de3-9c4b-6f52bc530460_FrontRight.png,0.987387176
./input_CP/fold_1_unseen/original\03cb6c69-3a8c-4162-b7c3-b69a0aa45d95_Front.png,0.987393473
./input_CP/fold_1_unseen/original\3cb495e8-2fc9-422c-b827-76fe13de8806_Back.png,0.987469593
./input_CP/fold_1_unseen/original\0b6c3873-f8f2-4ef2-beea-13fad061684c_Front.png,0.987561673
./input_CP/fold_1_unseen/original\0a54412c-1854-4bd8-b59c-f61c33f1c2cc_FrontRight.png,0.987610918
./input_CP/fold_1_unseen/original\3bd4524b-ac5d-4cc4-8488-a7811aeb9c97_Front.png,0.987645835
./input_CP/fold_1_unseen/original\3bd4524b-ac5d-4cc4-8488-a7811aeb9c97_Back.png,0.987695387
./input_CP/fold_1_unseen/original\3ecaa5ef-6cff-47fd-b161-ddd7f6d29c7e_FrontRight.png,0.987731608
./input_CP/fold_1_unseen/original\0ecd1d20-184c-4158-b98f-36101134bd10_FrontRight.png,0.987851614
./input_CP/fold_1_unseen/original\3ba0883b-8922-47d6-9672-4591e49b68d4_FrontRight.png,0.987858652
./input_CP/fold_1_unseen/original\2c69b3cb-ff76-494a-a934-b0f24b524440_Front.png,0.987956024
./input_CP/fold_1_unseen/original\3b4b98b4-4d0d-47e3-ad29-938a0dc48c1e_Front.png,0.987980686
./input_CP/fold_1_unseen/original\0e8176ea-408a-4129-814b-e6907b86698f_Front.png,0.9879921
./input_CP/fold_1_unseen/original\3cc340f7-1e21-4588-a1e9-2600be80fdb7_Back.png,0.987992595
./input_CP/fold_1_unseen/original\2cbda9d7-31d5-4dc8-be2b-46b6c2983994_Back.png,0.988009732
./input_CP/fold_1_unseen/original\2e497b19-02ce-4fbc-8b58-5972d82c8c90_Back.png,0.988121886
./input_CP/fold_1_unseen/original\2e497b19-02ce-4fbc-8b58-5972d82c8c90_FrontRight.png,0.988149513
./input_CP/fold_1_unseen/original\03cb6c69-3a8c-4162-b7c3-b69a0aa45d95_FrontRight.png,0.988174766
./input_CP/fold_1_unseen/original\3a11bc55-5668-487a-b1b4-3485334383f0_FrontRight.png,0.988178864
./input_CP/fold_1_unseen/original\2d035667-db41-4bca-bca3-71bd5a857ad5_Back.png,0.988184311
./input_CP/fold_1_unseen/original\2e555d0b-f76c-40c0-8795-41fab72b765d_Back.png,0.988305648
./input_CP/fold_1_unseen/original\2cbda9d7-31d5-4dc8-be2b-46b6c2983994_FrontRight.png,0.988531769
./input_CP/fold_1_unseen/original\0e27b0d7-a3c0-4f8f-bb74-0a02b8da9ecb_Front.png,0.988540536
./input_CP/fold_1_unseen/original\03cb6c69-3a8c-4162-b7c3-b69a0aa45d95_Back.png,0.988541835
./input_CP/fold_1_unseen/original\0e8176ea-408a-4129-814b-e6907b86698f_FrontRight.png,0.98855652
./input_CP/fold_1_unseen/original\3d3e9f25-c767-4fa3-bffb-8a5d1f0ad30f_Back.png,0.98869036
./input_CP/fold_1_unseen/original\3cd46604-f8e0-406e-9c48-ef45eadc160d_FrontRight.png,0.988705052
./input_CP/fold_1_unseen/original\2b4bccbe-d477-410e-9c76-7f41530b592c_FrontRight.png,0.988718945
./input_CP/fold_1_unseen/original\2ce76843-59e8-4796-b47a-d2297bd43024_FrontRight.png,0.988748542
./input_CP/fold_1_unseen/original\2c6d253e-19d4-4b78-b86b-cd5d0643591a_Back.png,0.98880967
./input_CP/fold_1_unseen/original\1d0ac02c-ae21-4d18-97e9-0366691cf7c3_Back.png,0.988913933
./input_CP/fold_1_unseen/original\2e497b19-02ce-4fbc-8b58-5972d82c8c90_Front.png,0.988929391
./input_CP/fold_1_unseen/original\0ecd1d20-184c-4158-b98f-36101134bd10_Front.png,0.98898449
./input_CP/fold_1_unseen/original\0e14d543-c61a-4b76-bd2f-dfe2ba5a8ec4_Back.png,0.98904926
./input_CP/fold_1_unseen/original\1d54f825-f2ff-4649-ace6-812b2f090cd9_Back.png,0.989101966
./input_CP/fold_1_unseen/original\1dc61acb-1bc8-46ee-a6f0-4461e8103abb_Front.png,0.989125219
./input_CP/fold_1_unseen/original\2baf20cf-f70a-49ce-8dab-ba9b6f58677b_Front.png,0.989133478
./input_CP/fold_1_unseen/original\2b4bccbe-d477-410e-9c76-7f41530b592c_Front.png,0.989222104
./input_CP/fold_1_unseen/original\3cbc7184-9daa-410f-8684-6f7dcd36a735_Back.png,0.989223644
./input_CP/fold_1_unseen/original\3e41af3c-440d-4114-9727-5bcd6ac43e81_FrontRight.png,0.989312144
./input_CP/fold_1_unseen/original\1b1d6ee7-2158-4e76-888e-03c673928bcc_Front.png,0.989320304
./input_CP/fold_1_unseen/original\1d0ac02c-ae21-4d18-97e9-0366691cf7c3_Front.png,0.989374654
./input_CP/fold_1_unseen/original\3cd46604-f8e0-406e-9c48-ef45eadc160d_Back.png,0.989465681
./input_CP/fold_1_unseen/original\3c8a1b8e-941f-45a6-9d6e-2f7cc4186377_FrontRight.png,0.989572074
./input_CP/fold_1_unseen/original\0e06411e-46bc-4d62-ae99-6b86b03bdccd_FrontRight.png,0.989594678
./input_CP/fold_1_unseen/original\03fd02b3-a3ea-4a3b-bc91-ea780f453f25_FrontRight.png,0.989611711
./input_CP/fold_1_unseen/original\0d0fa0c0-7351-45c1-91f1-40fa3ee16aa2_Back.png,0.989627388
./input_CP/fold_1_unseen/original\3cc340f7-1e21-4588-a1e9-2600be80fdb7_FrontRight.png,0.989637774
./input_CP/fold_1_unseen/original\1e2708b4-c349-467e-a2d5-bdba4298ffc6_FrontRight.png,0.989659224
./input_CP/fold_1_unseen/original\3a11bc55-5668-487a-b1b4-3485334383f0_Back.png,0.989727707
./input_CP/fold_1_unseen/original\0f6f705c-9ad7-40dc-b1ae-d7335b82f31b_Back.png,0.989767358
./input_CP/fold_1_unseen/original\2baf20cf-f70a-49ce-8dab-ba9b6f58677b_FrontRight.png,0.989808255
./input_CP/fold_1_unseen/original\3d612ad8-22a0-4130-8292-77a88e7d5146_Front.png,0.989892262
./input_CP/fold_1_unseen/original\2ade1d3e-09ec-43e2-93cc-6d0ff1932745_Front.png,0.989902933
./input_CP/fold_1_unseen/original\3d7260de-c14a-458d-8685-224747424a0d_Front.png,0.989913626
./input_CP/fold_1_unseen/original\2efa941e-9449-4c5a-8913-6451898e6f21_Front.png,0.989937592
./input_CP/fold_1_unseen/original\3eeef91b-3d0a-4438-9416-998a192fd2ba_Front.png,0.989992496
./input_CP/fold_1_unseen/original\1dc61acb-1bc8-46ee-a6f0-4461e8103abb_FrontRight.png,0.990004569
./input_CP/fold_1_unseen/original\1e2708b4-c349-467e-a2d5-bdba4298ffc6_Back.png,0.990010739
./input_CP/fold_1_unseen/original\2b691ed5-41cd-4c4c-8675-c3b92dbc635f_Back.png,0.990042284
./input_CP/fold_1_unseen/original\3cc340f7-1e21-4588-a1e9-2600be80fdb7_Front.png,0.990049071
./input_CP/fold_1_unseen/original\2c69b3cb-ff76-494a-a934-b0f24b524440_Back.png,0.990106922
./input_CP/fold_1_unseen/original\03fd02b3-a3ea-4a3b-bc91-ea780f453f25_Front.png,0.990118736
./input_CP/fold_1_unseen/original\1cf527fa-fff3-4fd5-aa6c-4c30aafeaf2b_Front.png,0.990162272
./input_CP/fold_1_unseen/original\3a3a1f3c-45c4-4187-a724-bc8f34f15f8e_Front.png,0.990185585
./input_CP/fold_1_unseen/original\0d792a31-f42c-4e87-9ac6-6ccc85b2ec71_Front.png,0.990210331
./input_CP/fold_1_unseen/original\0a45be6c-07bc-4144-9175-50ae812d25c8_Back.png,0.990249742
./input_CP/fold_1_unseen/original\2d481494-e965-437a-916a-f1fa523b2777_FrontRight.png,0.990287189
./input_CP/fold_1_unseen/original\0e06411e-46bc-4d62-ae99-6b86b03bdccd_Front.png,0.990388098
./input_CP/fold_1_unseen/original\2eccf450-8518-4b9f-b940-d0fb707e7335_Front.png,0.99040014
./input_CP/fold_1_unseen/original\1b611edc-8238-4c63-aa03-cc883294b239_Front.png,0.990405444
./input_CP/fold_1_unseen/original\0e0577b8-05c4-4a27-bcee-6ffe863bdd63_FrontRight.png,0.99041188
./input_CP/fold_1_unseen/original\3abac0fc-f094-4470-8285-b4473a2490cd_Front.png,0.990450481
./input_CP/fold_1_unseen/original\2b72b1ef-3f2c-4895-b489-4d9363907564_FrontRight.png,0.990534393
./input_CP/fold_1_unseen/original\1d01d2f8-dd8f-408f-ae67-809379962d30_Front.png,0.990564609
./input_CP/fold_1_unseen/original\2d01da92-7121-4c39-a2dd-e61f16a6fb76_Back.png,0.990569038
./input_CP/fold_1_unseen/original\3e007398-c073-4175-99db-b4131ee3b087_FrontRight.png,0.990588064
./input_CP/fold_1_unseen/original\2f6178aa-cf88-401a-b5cd-2d13295f9da0_FrontRight.png,0.99063036
./input_CP/fold_1_unseen/original\0d0fa0c0-7351-45c1-91f1-40fa3ee16aa2_Front.png,0.990669893
./input_CP/fold_1_unseen/original\2f36f055-c062-4d92-8fdf-5095d4a37666_Front.png,0.99067112
./input_CP/fold_1_unseen/original\1a02ee23-77d8-4ad2-9083-a244c91e8ffe_Front.png,0.990691584
./input_CP/fold_1_unseen/original\3d612ad8-22a0-4130-8292-77a88e7d5146_Back.png,0.990703382
./input_CP/fold_1_unseen/original\3e41af3c-440d-4114-9727-5bcd6ac43e81_Back.png,0.990717853
./input_CP/fold_1_unseen/original\3d038f0c-33d0-4837-9eb4-395fa1f5b9ca_Front.png,0.99072859
./input_CP/fold_1_unseen/original\2d035667-db41-4bca-bca3-71bd5a857ad5_FrontRight.png,0.990773929
./input_CP/fold_1_unseen/original\1b1d6ee7-2158-4e76-888e-03c673928bcc_FrontRight.png,0.990784177
./input_CP/fold_1_unseen/original\2ce76843-59e8-4796-b47a-d2297bd43024_Front.png,0.990852213
./input_CP/fold_1_unseen/original\2f1ebc2a-9ceb-4fe6-92d1-aaabfa64d774_Front.png,0.990858669
./input_CP/fold_1_unseen/original\2b47510d-16ed-44ad-b723-a7b065ea3527_FrontRight.png,0.990862432
./input_CP/fold_1_unseen/original\1ee587f2-deca-4f6d-9c82-9055fe563d64_Front.png,0.990864077
./input_CP/fold_1_unseen/original\0b71fc04-1b68-4513-b920-6a7fe6eaea64_Back.png,0.990902332
./input_CP/fold_1_unseen/original\2a67963b-1db0-4a3c-8852-9b5dc7b08538_Back.png,0.990902332
./input_CP/fold_1_unseen/original\0b711efd-487f-4683-9932-96a0f4122a89_Front.png,0.990942598
./input_CP/fold_1_unseen/original\2f2e0bea-6d81-4eea-9d03-cffc0fea92ed_Back.png,0.990950115
./input_CP/fold_1_unseen/original\3ee728d8-0886-4c8e-8c91-8d847923cd31_Front.png,0.990955836
./input_CP/fold_1_unseen/original\3d3e9f25-c767-4fa3-bffb-8a5d1f0ad30f_Front.png,0.990962877
./input_CP/fold_1_unseen/original\1cf527fa-fff3-4fd5-aa6c-4c30aafeaf2b_FrontRight.png,0.990964806
./input_CP/fold_1_unseen/original\2f36f055-c062-4d92-8fdf-5095d4a37666_Back.png,0.991026031
./input_CP/fold_1_unseen/original\2d1b3da4-4303-4665-a5a5-78611fd0dd62_Front.png,0.991083054
./input_CP/fold_1_unseen/original\1e2708b4-c349-467e-a2d5-bdba4298ffc6_Front.png,0.991160532
./input_CP/fold_1_unseen/original\3eeef91b-3d0a-4438-9416-998a192fd2ba_Back.png,0.991160908
